,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
22738,netflix,"San Jose, CA",Current Employee - Senior Software Engineer,3.0,3.0,3.0,2.0,3.0,2.0,14,2015.0
22739,netflix,"Los Gatos, CA",Former Employee - Global Support Technician,4.0,5.0,5.0,4.0,5.0,5.0,3,2015.0
22740,netflix,"Salt Lake City, UT",Former Employee - Customer Service Representative,1.0,1.0,1.0,1.0,1.0,1.0,8,2015.0
22741,netflix,"Fremont, CA",Current Employee - QA Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2015.0
22742,netflix,"Las Vegas, NV",Former Employee - Customer Service Representative,4.0,3.0,5.0,4.0,3.0,4.0,3,2015.0
22743,netflix,"Pittsburgh, PA",Former Employee - Disc Return,5.0,4.0,5.0,4.0,4.0,5.0,0,2015.0
22744,netflix,"Frisco, TX",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
22745,netflix,"Fremont, CA",Current Employee - Customer Support Specialist,4.0,5.0,5.0,2.0,5.0,5.0,0,2015.0
22746,netflix,"Denver, CO",Former Employee - Customer Service Representative I,1.0,1.0,3.0,2.0,1.0,1.0,5,2015.0
22747,netflix,"Salt Lake City, UT",Former Employee - Operations Supervisor,1.0,2.0,3.0,1.0,2.0,1.0,12,2015.0
22748,netflix,"Los Gatos, CA",Former Employee - Reliability Engineer,4.0,2.0,5.0,5.0,5.0,2.0,2,2015.0
22749,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,4.0,3.0,5.0,4.0,5.0,4.0,0,2015.0
22750,netflix,"Los Gatos, CA",Current Employee - Senior Systems Engineer,5.0,4.0,5.0,4.0,5.0,4.0,0,2015.0
22751,netflix,"North Las Vegas, NV",Former Employee - Customer Service Representative II,4.0,4.0,4.0,4.0,4.0,3.0,1,2015.0
22752,netflix,"Salt Lake City, UT",Current Employee - Anonymous Employee,1.0,1.0,1.0,1.0,5.0,1.0,5,2015.0
22753,netflix,"Salt Lake City, UT",Former Employee - CSR-1,1.0,3.0,1.0,1.0,3.0,2.0,9,2015.0
22754,netflix,"Los Gatos, CA",Former Employee - QA Engineer,3.0,4.0,3.0,3.0,4.0,2.0,7,2015.0
22755,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,5.0,2.0,4.0,5.0,4.0,3.0,0,2015.0
22756,netflix,"Lindenwold, NJ",Former Employee - Operations Equipment Technician,5.0,4.0,5.0,4.0,5.0,4.0,2,2015.0
22757,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
22758,netflix,"San Jose, CA",Former Employee - Senior Program Manager,3.0,3.2,3.5,3.2,4.3,3.2,5,2015.0
22759,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,4.0,3.0,4.0,2.0,3.0,2.0,5,2015.0
22760,netflix,"Portland, OR",Current Employee - Customer Service/Tech Support,4.0,2.0,3.0,2.0,3.0,1.0,3,2015.0
22761,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,10,2015.0
22762,netflix,"Venice, CA","Former Employee - Director, Business &amp, Legal Affairs, Original Series",5.0,3.0,5.0,5.0,5.0,4.0,1,2015.0
22763,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,4.0,5.0,4.0,4.0,5.0,5,2015.0
22764,netflix,"Hillsboro, OR",Former Employee - CSR2,2.0,1.0,1.0,1.0,1.0,1.0,5,2015.0
22765,netflix,"Beverly Hills, CA",Former Employee - Marketing,3.0,2.0,3.0,3.0,5.0,2.0,17,2015.0
22766,netflix,"Los Gatos, CA",Current Employee - Data Engineer,5.0,3.0,5.0,5.0,5.0,5.0,4,2015.0
22767,netflix,"Los Angeles, CA",Former Employee - Anonymous Employee,1.0,1.0,1.0,2.0,4.0,1.0,31,2015.0
22768,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,5.0,3.0,5.0,3.0,5.0,4.0,3,2015.0
22769,netflix,"Fremont, CA",Former Employee - Customer Service Representative,2.0,2.0,2.0,2.0,3.0,3.0,13,2015.0
22770,netflix,"Beverly Hills, CA",Former Employee - Anonymous Employee,1.0,2.0,3.0,2.0,5.0,1.0,33,2015.0
22771,netflix,"Los Gatos, CA",Former Employee - Senior Marketing Manager,1.0,1.0,1.0,1.0,2.0,1.0,18,2015.0
22772,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,2.0,1.0,2.0,2.0,1.0,8,2015.0
22773,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,2.0,5.0,3.0,5.0,4.0,8,2015.0
22774,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,4.0,4.0,3.0,5.0,4.0,8,2015.0
22775,netflix,"Beaverton, OR",Former Employee - Csr1,1.0,1.0,1.0,1.0,2.0,1.0,9,2015.0
22776,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,4.0,3.0,5.0,3.0,3.0,3.0,4,2015.0
22777,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,1.0,1.0,1.0,1.0,3.0,1.0,23,2015.0
22778,netflix,"Los Gatos, CA",Current Employee - Director,5.0,4.0,5.0,5.0,5.0,5.0,3,2015.0
22779,netflix,"Farmington Hills, MI",Former Employee - Customer Service Representative,1.0,1.0,2.0,2.0,2.0,2.0,7,2015.0
22780,netflix,"Hillsboro, OR",Former Employee - Csr1,2.0,1.0,2.0,2.0,4.0,2.0,20,2015.0
22781,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,10,2014.0
22782,netflix,"Los Gatos, CA",Current Employee - Senior Program Manager,5.0,4.0,5.0,4.0,5.0,4.0,21,2014.0
22783,netflix,"Beverly Hills, CA",Current Employee - Digital Account Specialist,2.0,3.0,1.0,1.0,4.0,1.0,24,2015.0
22784,netflix,"Los Gatos, CA",Current Employee - Purchasing,2.0,1.0,1.0,3.0,4.0,1.0,17,2015.0
22785,netflix,"Los Gatos, CA",Former Employee - Senior Position,1.0,1.0,1.0,1.0,4.0,1.0,43,2015.0
22786,netflix,"Los Gatos, CA",Current Employee - Director of Engineering,5.0,5.0,3.5,5.0,5.0,5.0,14,2014.0
22787,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,4.0,3.0,5.0,5.0,14,2014.0
22788,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,4.0,4.0,4.0,3.0,5.0,4.0,18,2014.0
22789,netflix,"Los Gatos, CA",Current Employee - Senior Engineering Manager,4.0,4.0,4.0,4.0,4.0,4.0,9,2014.0
22790,netflix,"Beverly Hills, CA",Current Employee - Anonymous Employee,4.0,5.0,5.0,4.0,5.0,5.0,6,2014.0
22791,netflix,"Los Gatos, CA",Current Employee - Senior Marketing Manager,4.0,3.0,5.0,4.0,5.0,4.0,4,2014.0
22792,netflix,"Santa Clara, CA",Former Employee - Customer Service Representative,1.0,2.0,2.0,2.0,3.0,1.0,6,2015.0
22793,netflix,"Los Gatos, CA",Former Employee - Software Engineer,4.0,4.0,3.0,3.0,5.0,5.0,2,2014.0
22794,netflix,"Beverly Hills, CA",Current Employee - Content Operations Manager,5.0,4.0,5.0,4.0,5.0,5.0,5,2014.0
22795,netflix,"Hillsboro, OR",Current Employee - CSR2,5.0,4.0,4.0,3.0,4.0,4.0,1,2014.0
22796,netflix,"Frisco, TX",Former Employee - CSR-1,3.0,2.0,4.0,5.0,4.0,2.0,2,2014.0
22797,netflix,"Hillsboro, OR",Current Employee - CSR-1,2.0,2.0,1.0,1.0,4.0,2.0,10,2014.0
22798,netflix,"Los Gatos, CA",Former Employee - Senior Systems Administrator,2.0,1.0,1.0,2.0,5.0,2.0,29,2014.0
22799,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,4.0,3.0,3.0,5.0,5.0,3.0,8,2014.0
22800,netflix,"Farmington Hills, MI",Former Employee - Customer Service Representative,5.0,1.0,5.0,1.0,2.0,1.0,4,2014.0
22801,netflix,"Los Gatos, CA",Current Employee - Senior Research Engineer,5.0,5.0,4.0,4.0,5.0,4.0,2,2014.0
22802,netflix,"Beaverton, OR",Current Employee - Customer Service Representative,4.0,2.0,2.0,1.0,3.0,1.0,1,2014.0
22803,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,1.0,1.0,1.0,2.0,4.0,1.0,23,2014.0
22804,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,4.0,4.0,5.0,3.2,5.0,4.0,3,2014.0
22805,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,4.0,4.0,5.0,4.0,8,2014.0
22806,netflix,"Portland, OR",Former Employee - Customer Service Representative,5.0,4.0,4.0,3.0,5.0,4.0,2,2014.0
22807,netflix,"Hillsboro, OR",Former Employee - Technical Support,1.0,3.0,2.0,1.0,2.0,3.0,7,2014.0
22808,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,4.0,2.0,4.0,4.0,5.0,3.0,5,2014.0
22809,netflix,"Los Gatos, CA",Current Employee - Supervisor,5.0,3.0,5.0,4.0,5.0,4.0,6,2014.0
22810,netflix,"Beaverton, OR",Former Employee - Customer Service Representative,1.0,2.0,2.0,3.0,4.0,2.0,7,2014.0
22811,netflix,"Grove City, OH",Former Employee - Production Worker,4.0,5.0,5.0,4.0,5.0,5.0,1,2014.0
22812,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,3.0,2.0,1.0,2.0,4.0,1.0,4,2014.0
22813,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,3.0,5.0,5.0,5.0,5.0,6,2014.0
22814,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,2.0,2.0,1.0,2.0,3.0,2.0,20,2014.0
22815,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,4.0,3.0,5.0,3.0,5.0,3.0,1,2014.0
22816,netflix,"Hillsboro, OR",Former Employee - CSR2,4.0,4.0,5.0,3.0,4.0,4.0,1,2014.0
22817,netflix,"Portland, OR",Current Employee - Floor Support,5.0,4.0,4.0,5.0,5.0,4.0,0,2014.0
22818,netflix,"Denver, CO",Current Employee - CSR-1,4.0,4.0,3.0,3.0,3.0,2.0,0,2014.0
22819,netflix,"Los Angeles, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,5.0,5,2014.0
22820,netflix,"Panama City, FL",Current Employee - Operations Manager,5.0,5.0,3.5,5.0,5.0,5.0,0,2014.0
22821,netflix,"Los Gatos, CA",Current Employee - Senior Data Engineer,5.0,3.2,3.5,3.2,4.3,3.2,0,2014.0
22822,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,4.0,2.0,5.0,3.0,5.0,4.0,4,2014.0
22823,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,4.0,3.0,4.0,4.0,4.0,3.0,4,2014.0
22824,netflix,"Boise, ID",Former Employee - Operations Supervisor,5.0,5.0,5.0,4.0,4.0,4.0,0,2014.0
22825,netflix,"Beverly Hills, CA",Former Employee - Content Team,3.0,2.0,3.0,2.0,4.0,2.0,6,2014.0
22826,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,3.0,4.0,3.0,3.0,4.0,3.0,0,2014.0
22827,netflix,"Hillsboro, OR",Former Employee - Disposition Representative,3.0,4.0,3.0,3.0,4.0,3.0,3,2014.0
22828,netflix,"Hillsboro, OR",Former Employee - Csr1,1.0,1.0,1.0,1.0,1.0,1.0,10,2014.0
22829,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,4.0,3.0,5.0,5.0,5.0,4.0,4,2014.0
22830,netflix,"Hillsboro, OR",Former Employee - Senior Supervisor,3.0,2.0,2.0,2.0,5.0,1.0,0,2014.0
22831,netflix,"Los Gatos, CA",Former Employee - Senior Systems Administrator,2.0,2.0,1.0,1.0,4.0,1.0,14,2013.0
22832,netflix,"Los Gatos, CA",Current Employee - Director Engineering,4.0,4.0,5.0,4.0,5.0,3.0,9,2013.0
22833,netflix,"Hillsboro, OR",Current Employee - Customer Service,4.0,3.0,3.0,3.0,4.0,4.0,0,2013.0
22834,netflix,"Santa Ana, CA",Former Employee - Repackager,2.0,4.0,2.0,2.0,3.0,2.0,2,2013.0
22835,netflix,"Hillsboro, OR",Former Employee - Customer Service Supervisor III,4.0,5.0,5.0,5.0,4.0,4.0,1,2013.0
22836,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,2.0,3.0,2.0,3.0,1.0,3,2013.0
22837,netflix,"Frisco, TX",Current Employee - Call Center Representative,4.0,2.0,3.0,5.0,5.0,3.0,3,2013.0
22838,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,11,2013.0
22839,netflix,"Worcester, MA",Former Employee - Hub Manager,1.0,1.0,2.0,3.2,3.0,1.0,8,2013.0
22840,netflix,"Las Vegas, NV",Former Employee - Customer Service Representative,4.0,3.0,3.0,2.0,3.0,3.0,1,2013.0
22841,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,3.0,4.0,2.0,3.0,4.0,2.0,2,2013.0
22842,netflix,"Santa Clarita, CA",Current Employee - Anonymous Employee,3.0,1.0,4.0,3.0,4.0,3.0,6,2013.0
22843,netflix,"Portland, OR",Current Employee - CSR2,4.0,3.0,4.0,2.0,4.0,4.0,0,2013.0
22844,netflix,"Los Gatos, CA",Current Employee - Director,5.0,5.0,5.0,5.0,5.0,5.0,5,2013.0
22845,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,2.0,2.0,1.0,1.0,4.0,1.0,4,2013.0
22846,netflix,"Los Gatos, CA",Current Employee - QA Engineer,4.0,3.0,4.0,4.0,5.0,3.0,2,2013.0
22847,netflix,"Hillsboro, OR",Former Employee - Customer Service Manager,5.0,4.0,4.0,5.0,5.0,5.0,1,2013.0
22848,netflix,"Portland, OR",Former Employee - Call Center Support Staff,1.0,1.0,1.0,2.0,2.0,1.0,7,2013.0
22849,netflix,"Hillsboro, OR",Former Employee - CSR2,1.0,3.0,1.0,1.0,3.0,1.0,6,2013.0
22850,netflix,"Los Angeles, CA",Former Employee - Digital Account Specialist,4.0,3.2,3.5,3.2,4.3,3.2,4,2013.0
22851,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,3.0,1.0,3.0,3.0,5.0,2.0,4,2013.0
22852,netflix,"Richmond, VA",Current Employee - Operations Supervisor,5.0,4.0,5.0,5.0,5.0,5.0,0,2013.0
22853,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,2.0,1.0,2.0,1.0,4.0,3.0,25,2013.0
22854,netflix,"Hillsboro, OR",Former Employee - CSR-1,3.0,2.0,2.0,3.0,3.0,2.0,4,2013.0
22855,netflix,"Los Gatos, CA",Current Employee - Director,5.0,4.0,5.0,4.0,4.0,4.0,7,2013.0
22856,netflix,"Los Gatos, CA",Current Employee - User Experience Designer,5.0,5.0,5.0,5.0,5.0,4.0,2,2013.0
22857,netflix,"Lansing, MI",Former Employee - Assistant Manager,5.0,1.0,5.0,5.0,5.0,3.0,4,2013.0
22858,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,4.0,3.0,3.0,4.0,4.0,4.0,3,2013.0
22859,netflix,"Hillsboro, OR",Former Employee - CSR-1,3.0,4.0,3.0,2.0,4.0,3.0,2,2013.0
22860,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,3.0,1.0,1.0,4.0,1.0,4,2013.0
22861,netflix,"Richmond, VA",Former Employee - Machine Operator II,3.0,4.0,3.5,2.0,3.0,3.2,0,2013.0
22862,netflix,"Los Gatos, CA",Current Employee - Senior Manager Content Accounting,5.0,5.0,5.0,3.0,5.0,4.0,1,2013.0
22863,netflix,"Los Gatos, CA",Current Employee - Senior BI Architect,4.0,5.0,5.0,3.0,5.0,3.0,1,2013.0
22864,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,4.0,9,2013.0
22865,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,2.0,3.0,1.0,2.0,3.0,1.0,35,2013.0
22866,netflix,"Las Vegas, NV",Current Employee - Customer Service Representative,3.0,3.0,4.0,3.0,4.0,3.0,1,2013.0
22867,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,3.0,5.0,3.0,5.0,4.0,9,2013.0
22868,netflix,"Frisco, TX",Former Employee - Customer Service Representative,3.0,2.0,4.0,3.0,4.0,3.0,3,2013.0
22869,netflix,"Santa Clara, CA",Former Employee - Customer Service Representative,3.0,3.0,1.0,4.0,5.0,3.0,6,2013.0
22870,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,5.0,4.0,4.0,5.0,4.0,0,2013.0
22871,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,3.0,2.0,1.0,4.0,3.0,1,2013.0
22872,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,4.0,5.0,4.0,4.0,5.0,4.0,0,2013.0
22873,netflix,"Beaverton, OR",Former Employee - Customer Service Representative,1.0,1.0,1.0,2.0,4.0,1.0,3,2013.0
22874,netflix,"San Jose, CA",Current Employee - BI Architect,5.0,3.0,2.0,2.0,5.0,1.0,0,2013.0
22875,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,2.0,1.0,3.0,1.0,5.0,2.0,4,2012.0
22876,netflix,"Hillsboro, OR",Current Employee - Anonymous Employee,2.0,1.0,2.0,2.0,4.0,2.0,4,2012.0
22877,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,4,2012.0
22878,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,4.0,4.0,4.0,5.0,5.0,5,2012.0
22879,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,1.0,1.0,1.0,1.0,3.0,1.0,25,2012.0
22880,netflix,"Hillsboro, OR",Former Employee - Customer Service Supervisor,4.0,3.0,3.0,2.0,4.0,3.0,4,2012.0
22881,netflix,"Hillsboro, OR",Former Employee - Customer Service Supervisor III,1.0,3.0,1.0,3.0,5.0,2.0,6,2012.0
22882,netflix,"Los Angeles, CA",Former Employee - Director of Content,4.0,5.0,4.0,4.0,5.0,4.0,14,2012.0
22883,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,3.0,2.0,4.0,2.0,4.0,3.0,1,2012.0
22884,netflix,"Los Gatos, CA",Former Employee - Vice President,5.0,4.0,5.0,4.0,5.0,4.0,5,2012.0
22885,netflix,"Dallas, TX",Former Employee - Operations Manager,1.0,1.0,3.0,1.0,2.0,1.0,3,2012.0
22886,netflix,"San Francisco, CA",Former Employee - Product Design,4.0,3.2,3.5,3.2,4.3,3.2,0,2012.0
22887,netflix,"Las Vegas, NV",Current Employee - Customer Service Representative,2.0,2.0,2.0,2.0,4.0,2.0,2,2012.0
22888,netflix,"South Portland, ME",Former Employee - Manager,3.0,1.0,2.0,2.0,4.0,1.0,0,2012.0
22889,netflix,"Los Gatos, CA",Former Employee - Manager,2.0,4.0,2.0,2.0,4.0,2.0,8,2012.0
22890,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,2.0,2.0,2.0,3.0,5.0,1.0,5,2012.0
22891,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,3.0,5.0,5.0,4,2012.0
22892,netflix,"Hillsboro, OR",Former Employee - Instant Watch Customer Service,4.0,3.0,4.0,3.0,4.0,3.0,1,2012.0
22893,netflix,"Los Gatos, CA",Former Employee - Director,3.0,2.0,1.0,3.0,5.0,3.0,19,2012.0
22894,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,5.0,2,2012.0
22895,netflix,"Hillsboro, OR",Former Employee - Netflix Customer Service Representative,2.0,2.0,2.0,2.0,1.0,1.0,4,2012.0
22896,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,1.0,1.0,1.0,1.0,1.0,1.0,2,2012.0
22897,netflix,"Los Gatos, CA",Current Employee - Creative Director,5.0,4.0,5.0,5.0,5.0,5.0,5,2012.0
22898,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,3.0,4.0,1.0,1.0,4.0,1.0,0,2012.0
22899,netflix,"Los Gatos, CA",Current Employee - Director of Engineering,5.0,4.0,5.0,4.0,5.0,5.0,3,2012.0
22900,netflix,"Hillsboro, OR",Former Employee - Csr1,4.0,4.0,4.0,3.0,4.0,3.0,1,2012.0
22901,netflix,"Phoenix, AZ",Former Employee - Operations Manager,5.0,4.0,4.0,4.0,5.0,4.0,0,2012.0
22902,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,5.0,5.0,3.5,4.0,5.0,5.0,2,2012.0
22903,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,1.0,1.0,3.5,1.0,1.0,1.0,41,2012.0
22904,netflix,"San Jose, CA",Current Employee - Anonymous Employee,4.0,5.0,3.5,3.5,4.5,4.0,0,2012.0
22905,netflix,"Los Gatos, CA",Former Employee - Software Engineer,1.0,2.0,3.5,1.0,3.5,1.0,24,2012.0
22906,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,4.0,4.5,3.5,3.5,4.5,4.0,0,2012.0
22907,netflix,"Hillsboro, OR",Former Employee - CSR-1,2.0,1.0,3.5,1.5,4.0,1.0,7,2012.0
22908,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,1.0,3.5,2.0,2.5,3.0,7,2012.0
22909,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,1.0,2.0,3.5,1.0,4.0,1.0,7,2012.0
22910,netflix,"Beaverton, OR",Former Employee - Customer Service Supervisor II,1.0,1.5,3.5,1.5,3.0,1.0,1,2012.0
22911,netflix,"Hillsboro, OR",Former Employee - CSR-1,1.0,1.0,3.5,1.0,2.0,1.0,2,2012.0
22912,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative II,2.0,1.0,3.5,2.0,3.5,2.0,4,2012.0
22913,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.0,3.5,1.0,2.5,1.0,9,2012.0
22914,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,4.0,3.5,3.5,3.0,4.5,4.0,0,2012.0
22915,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,2.0,4.0,3.5,2.0,4.0,1.5,13,2012.0
22916,netflix,"Los Gatos, CA",Former Employee - Senior Manager,3.0,4.0,3.5,1.5,4.0,4.0,7,2012.0
22917,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative II,2.0,1.0,3.5,2.0,3.5,2.0,5,2012.0
22918,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,3.0,2.5,3.5,3.0,4.0,1.0,9,2012.0
22919,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,5.0,5.0,3.5,4.5,5.0,5.0,2,2012.0
22920,netflix,"Hillsboro, OR",Former Employee - Management,2.0,2.5,3.5,3.5,4.5,2.0,11,2012.0
22921,netflix,"Los Gatos, CA",Former Employee - Senior Engineering Manager,3.0,3.5,3.5,3.5,4.5,1.0,5,2011.0
22922,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,2.0,3.5,3.5,1.0,3.0,2.5,16,2011.0
22923,netflix,"Lansing, MI",Current Employee - Netflix Employee,2.0,3.5,3.5,2.0,3.0,2.0,5,2011.0
22924,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,4.0,5.0,3.5,3.0,5.0,4.0,1,2011.0
22925,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,3.0,5.0,3.5,4.0,4.5,1.5,11,2011.0
