,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
22926,netflix,"Los Gatos, CA","Current Employee - Director of Data Science &amp, Analytics",5.0,4.5,3.5,3.5,4.5,4.5,3,2011.0
22927,netflix,"Los Gatos, CA",Current Employee - Senior Manager,4.0,5.0,3.5,3.0,4.0,4.0,3,2011.0
22928,netflix,"Los Gatos, CA",Former Employee - Senior Financial Analyst,1.0,2.0,3.5,1.0,4.0,1.0,20,2011.0
22929,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,2.0,1.5,3.5,3.0,2.5,3.0,17,2011.0
22930,netflix,"Hillsboro, OR",Current Employee - Anonymous Employee,4.0,2.5,3.5,3.0,4.5,5.0,8,2011.0
22931,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,1.0,3.0,3.5,4.0,5.0,4.0,11,2011.0
22932,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,4.0,3.5,4.5,4.5,5.0,1,2011.0
22933,netflix,"Hillsboro, OR",Former Employee - Supervisor,1.0,1.0,3.5,1.0,3.5,1.0,10,2011.0
22934,netflix,"Hillsboro, OR",Former Employee - Training Supervisor,4.0,3.0,3.5,5.0,5.0,4.0,5,2011.0
22935,netflix,"Redwood City, CA",Former Employee - Director of Marketing,5.0,5.0,3.5,5.0,5.0,5.0,3,2011.0
22936,netflix,"Hillsboro, OR",Current Employee - CSR-1,3.0,2.5,3.5,1.5,3.0,3.0,1,2011.0
22937,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,2.0,3.5,3.5,2.0,3.0,1.5,10,2011.0
22938,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.0,3.5,1.0,2.5,1.0,12,2011.0
22939,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,2.0,2.5,3.5,4.0,3.5,3.0,13,2011.0
22940,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.0,3.5,3.5,4.0,1.0,6,2011.0
22941,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,1.0,1.5,3.5,1.5,4.0,3.0,22,2011.0
22942,netflix,"Los Gatos, CA",Current Employee - Engineering Manager,5.0,5.0,3.5,3.5,4.5,4.0,26,2011.0
22943,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,3.0,1.0,3.5,4.0,4.5,2.5,10,2011.0
22944,netflix,"Los Gatos, CA",Current Employee - Engineering Manager,5.0,5.0,3.5,5.0,5.0,5.0,10,2011.0
22945,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,3.5,5.0,5.0,5.0,4,2011.0
22946,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,1.0,1.0,3.5,1.0,4.5,2.0,7,2011.0
22947,netflix,"Los Gatos, CA",Former Employee - Manager,1.0,3.5,3.5,1.0,2.0,1.0,47,2011.0
22948,netflix,"Los Gatos, CA",Former Employee - Senior Engineer,3.0,4.0,3.5,2.5,3.5,1.0,3,2011.0
22949,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,2.0,4.5,3.5,3.5,3.5,2.0,17,2010.0
22950,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,1.0,2.0,3.5,1.0,4.5,1.0,12,2011.0
22951,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,5.0,5.0,3.5,3.0,5.0,5.0,1,2011.0
22952,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,2.0,3.0,3.5,1.0,3.0,2.0,20,2010.0
22953,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer In Test,5.0,5.0,3.5,4.0,5.0,5.0,5,2010.0
22954,netflix,"Hillsboro, OR",Current Employee - Anonymous Employee,2.0,4.5,3.5,2.0,4.0,1.0,8,2010.0
22955,netflix,"Phoenix, AZ",Current Employee - DVD Sorter (Phoenix),1.0,2.0,3.5,1.0,2.0,1.0,4,2010.0
22956,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,2.0,1.0,3.5,3.0,4.5,3.0,5,2010.0
22957,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,3.0,3.0,3.5,2.5,5.0,4.0,1,2010.0
22958,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,3.0,4.0,3.5,3.0,4.5,2.0,9,2010.0
22959,netflix,"Los Gatos, CA",Current Employee - Manager,1.0,1.0,3.5,1.0,2.0,1.0,1,2010.0
22960,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,3.0,3.5,3.5,2.0,4.0,3.0,2,2010.0
22961,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,3.0,2.5,3.5,2.0,4.0,3.5,5,2010.0
22962,netflix,"Los Gatos, CA",Former Employee - IT Manager,3.0,3.0,3.5,3.0,5.0,1.0,8,2010.0
22963,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,4.0,3.0,3.5,3.0,5.0,3.0,4,2010.0
22964,netflix,"Los Gatos, CA",Former Employee - Great Service But Not Great A Place for A Career,2.0,1.5,3.5,1.0,3.0,1.5,23,2010.0
22965,netflix,"Los Gatos, CA",Current Employee - Director,5.0,4.0,3.5,4.0,4.5,4.0,3,2010.0
22966,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,1.0,2.5,3.5,1.0,4.0,1.0,23,2010.0
22967,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,3.0,4.0,3.5,3.5,4.5,2.5,3,2010.0
22968,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,1.5,3.5,1.0,3.0,1.0,7,2010.0
22969,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.5,3.5,1.0,5.0,1.0,10,2010.0
22970,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,2.0,1.0,3.5,1.0,3.5,2.5,7,2010.0
22971,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,4.0,2.5,3.5,2.0,3.5,2.5,8,2010.0
22972,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.0,3.5,1.5,4.0,1.0,13,2010.0
22973,netflix,"Salt Lake City, UT",Current Employee - Operations Supervisor,1.0,1.0,3.5,1.0,2.0,1.5,29,2010.0
22974,netflix,"Los Gatos, CA",Former Employee - Manager,1.0,2.0,3.5,1.0,3.0,1.0,49,2010.0
22975,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,4.0,3.5,4.0,4.0,5.0,8,2010.0
22976,netflix,"Portland, OR",Current Employee - Customer Service Representative,3.0,3.5,3.5,3.0,4.0,2.5,0,2010.0
22977,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,3.5,3.5,4.5,5.0,4,2010.0
22978,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,3.0,3.0,3.5,3.0,3.0,3.0,2,2010.0
22979,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,2.5,3.5,1.0,4.0,1.0,14,2010.0
22980,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.5,3.5,2.0,4.0,1.0,13,2010.0
22981,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,1.0,1.0,3.5,1.0,3.5,1.0,15,2010.0
22982,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,1.0,3.5,1.0,2.5,1.0,5,2010.0
22983,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.0,3.5,1.0,4.0,1.0,2,2010.0
22984,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,2.0,2.0,3.5,1.0,3.0,3.0,11,2010.0
22985,netflix,"Beverly Hills, CA",Current Employee - Anonymous Employee,2.0,3.5,3.5,1.5,4.5,1.0,19,2010.0
22986,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,4.0,4.5,3.5,2.5,5.0,4.5,7,2010.0
22987,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,4.5,3.5,1.5,4.5,4.0,1,2010.0
22988,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,3.0,3.0,3.5,2.0,4.0,3.0,9,2010.0
22989,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,2.5,3.5,1.0,4.0,2.0,4,2010.0
22990,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative II,1.0,1.0,3.5,1.0,4.0,1.0,5,2010.0
22991,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,4.0,4.0,3.5,3.5,4.0,4.0,6,2009.0
22992,netflix,"Los Gatos, CA",Former Employee - Director,3.0,3.0,3.5,1.0,4.5,3.0,14,2009.0
22993,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,3.0,4.0,3.5,3.5,4.5,4.0,5,2009.0
22994,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,3.0,1.0,3.5,2.0,2.5,4.0,4,2009.0
22995,netflix,"Anchorage, AK",Current Employee - Machine Operator,5.0,5.0,3.5,4.5,3.5,5.0,1,2009.0
22996,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,3.5,3.5,4.0,4.0,5.0,3,2009.0
22997,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,3.0,2.5,3.5,3.0,4.0,1.0,4,2009.0
22998,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,4.0,3.5,3.5,4.0,4.0,1,2009.0
22999,netflix,"Los Gatos, CA",Current Employee - Senior Systems Engineer,5.0,4.0,3.5,4.5,4.5,5.0,2,2009.0
23000,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,1.0,1.0,3.5,2.0,5.0,1.0,18,2009.0
23001,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,2.0,4.0,3.5,1.0,2.0,1.0,5,2009.0
23002,netflix,"Los Gatos, CA",Current Employee - Manager,4.0,4.0,3.5,4.0,5.0,5.0,5,2009.0
23003,netflix,"Hillsboro, OR",Current Employee - Netflix Customer Service Representative,2.0,2.5,3.5,2.5,4.5,2.0,3,2009.0
23004,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,2.0,3.0,3.5,2.0,3.5,3.0,4,2009.0
23005,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,5.0,3.5,4.0,4.0,5.0,4,2009.0
23006,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,1.0,1.0,3.5,1.0,2.0,1.0,6,2009.0
23007,netflix,"Hillsboro, OR",Current Employee - Anonymous Employee,4.0,4.5,3.5,2.5,4.5,3.5,0,2009.0
23008,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,2.0,1.5,3.5,1.0,2.5,1.0,7,2009.0
23009,netflix,"Los Angeles, CA",Current Employee - Manager,4.0,4.5,3.5,3.0,3.0,5.0,1,2009.0
23010,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,2.0,1.5,3.5,2.0,3.0,1.0,8,2009.0
23011,netflix,"Hillsboro, OR",Current Employee - Team Manager,4.0,5.0,3.5,4.5,4.5,4.5,2,2009.0
23012,netflix,"Worcester, MA",Former Employee - Operations Supervisor,1.0,2.0,3.5,1.5,2.0,3.0,5,2009.0
23013,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,3.0,3.5,4.0,3.5,3.5,1,2009.0
23014,netflix,"Hillsboro, OR",Current Employee - Customer Service Supervisor,4.0,5.0,3.5,3.5,3.5,4.0,0,2009.0
23015,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,4.0,3.5,4.0,4.0,4.5,1,2009.0
23016,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,1.0,2.0,3.5,1.0,4.0,2.5,9,2009.0
23017,netflix,"Hillsboro, OR",Former Employee - Manager,2.0,1.5,3.5,2.0,4.0,1.0,7,2009.0
23018,netflix,"Hillsboro, OR",Current Employee - Customer Service Supervisor,4.0,3.5,3.5,3.5,4.5,3.5,1,2009.0
23019,netflix,"Hillsboro, OR",Current Employee - Anonymous Employee,5.0,4.0,3.5,5.0,3.0,4.5,1,2009.0
23020,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,3.5,4.0,4.0,5.0,1,2009.0
23021,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,3.0,4.0,3.5,3.0,4.0,3.5,0,2009.0
23022,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,1.0,1.0,3.5,1.0,1.5,1.0,7,2009.0
23023,netflix,"Hillsboro, OR",Current Employee - Customer Service Representative,1.0,1.0,3.5,1.0,4.0,1.0,5,2009.0
23024,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,1.0,2.5,3.5,2.5,3.5,1.5,8,2009.0
23025,netflix,"Hillsboro, OR",Current Employee - Anonymous Employee,2.0,3.0,3.5,1.0,4.0,1.0,5,2009.0
23026,netflix,"Michigantown, IN",Current Employee - Anonymous Employee,3.0,2.0,3.5,3.5,5.0,4.0,0,2009.0
23027,netflix,"Hillsboro, OR",Former Employee - Customer Service Representative,1.0,1.0,3.5,1.0,2.0,1.0,2,2009.0
23028,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,1.0,4.0,3.5,1.0,2.5,1.0,9,2009.0
23029,netflix,"Beverly Hills, CA",Current Employee - Manager,4.0,4.5,3.5,2.5,4.0,5.0,7,2009.0
23030,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,2.0,2.5,3.5,3.5,5.0,5.0,8,2009.0
23031,netflix,"Hillsboro, OR",Current Employee - Administrative,4.0,4.0,3.5,4.0,3.5,4.0,0,2009.0
23032,netflix,"Los Gatos, CA",Current Employee - Human Resources,4.0,4.0,3.5,3.5,2.0,4.5,0,2009.0
23033,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,1.0,3.0,3.5,1.5,3.0,2.5,28,2009.0
23034,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,4.0,4.0,3.5,4.0,3.5,5.0,5,2009.0
23035,netflix,"Los Gatos, CA",Current Employee - Vice President,5.0,4.0,3.5,5.0,4.0,5.0,3,2009.0
23036,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,4.5,3.5,4.5,4.0,5.0,3,2009.0
23037,netflix,"Hillsboro, OR",Current Employee - Manager,4.0,4.5,3.5,3.0,4.0,3.0,3,2009.0
23038,netflix,"Beverly Hills, CA",Current Employee - Manager,3.0,3.0,3.5,2.5,4.0,4.0,11,2009.0
23039,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,4.5,3.5,3.5,3.0,5.0,1,2009.0
23040,netflix,"Saint Louis, MO",Former Employee - Operations Manager,1.0,1.0,3.5,1.0,1.0,1.0,2,2009.0
23041,netflix,"Hillsboro, OR",Current Employee - Staff,2.0,2.0,3.5,1.0,3.5,3.0,8,2009.0
23042,netflix,"Beverly Hills, CA",Current Employee - Manager,4.0,5.0,3.5,1.0,4.0,3.0,17,2009.0
23043,netflix,"Los Gatos, CA","Current Employee - &#039,Anonymous&#039,",4.0,4.5,3.5,3.5,4.5,5.0,0,2009.0
23044,netflix,"Los Gatos, CA",Current Employee - Employee,4.0,5.0,3.5,3.5,3.5,5.0,5,2009.0
23045,netflix,"Los Gatos, CA",Current Employee - IT Ops Dork,3.0,3.0,3.5,2.5,4.0,4.0,6,2009.0
23046,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,2.0,4.0,3.5,1.0,4.5,2.0,9,2009.0
23047,netflix,"Beverly Hills, CA",Former Employee - Coordinator,3.0,2.0,3.5,1.0,4.0,1.0,14,2008.0
23048,netflix,"Beverly Hills, CA",Former Employee - Anonymous Employee,3.0,1.0,3.5,2.0,4.0,3.0,10,2009.0
23049,netflix,"Beverly Hills, CA",Former Employee - Manager,2.0,2.0,3.5,1.0,4.0,2.0,14,2009.0
23050,netflix,"Los Gatos, CA",Current Employee - Vice President,5.0,5.0,3.5,4.5,5.0,4.5,4,2009.0
23051,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,4.0,5.0,3.5,5.0,5.0,4.0,0,2009.0
23052,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,5.0,4.5,3.5,4.0,4.5,5.0,1,2009.0
23053,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,4.0,4.5,3.5,3.0,4.5,5.0,2,2009.0
23054,netflix,"Los Angeles, CA",Former Employee - Manager,2.0,4.0,3.5,1.0,3.5,2.0,12,2008.0
23055,netflix,"Hillsboro, OR",Former Employee - Anonymous Employee,2.0,1.0,3.5,2.0,3.5,1.5,5,2009.0
23056,netflix,"Los Gatos, CA",Current Employee - Engineering Manager,4.0,4.0,3.5,4.0,4.0,5.0,2,2008.0
23057,netflix,"Los Gatos, CA",Former Employee - Senior Software Engineer,2.0,3.5,3.5,2.0,4.5,3.5,8,2008.0
23058,netflix,"Los Gatos, CA",Former Employee - Manager,3.0,3.5,3.5,3.0,3.5,2.0,1,2008.0
23059,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,2.0,3.0,3.5,2.0,3.5,2.0,6,2008.0
23060,netflix,"Los Gatos, CA",Current Employee - Director,5.0,5.0,3.5,4.5,4.0,5.0,3,2008.0
23061,netflix,"Los Gatos, CA",Current Employee - Engineering Director,5.0,5.0,3.5,4.5,4.5,5.0,1,2008.0
23062,netflix,"Los Gatos, CA",Current Employee - Engineering Director,5.0,5.0,3.5,4.0,4.0,5.0,2,2008.0
23063,netflix,"Los Gatos, CA",Current Employee - Engineering Director,5.0,5.0,3.5,4.5,4.0,5.0,2,2008.0
23064,netflix,"Los Gatos, CA",Current Employee - Director,5.0,4.5,3.5,4.5,3.5,5.0,1,2008.0
23065,netflix,"Los Gatos, CA",Current Employee - Senior Web Engineer,3.0,5.0,3.5,3.0,2.5,5.0,8,2008.0
23066,netflix,"Los Angeles, CA",Current Employee - Vice President,4.0,5.0,3.5,3.5,4.5,5.0,5,2008.0
23067,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,5.0,4.5,3.5,4.5,4.0,5.0,1,2008.0
23068,netflix,"Sunnyvale, CA",Current Employee - Director of Automation,5.0,5.0,3.5,4.5,4.5,5.0,1,2008.0
23069,netflix,"Los Gatos, CA",Current Employee - Director,4.0,5.0,3.5,3.0,4.0,4.0,0,2008.0
23070,netflix,"Los Gatos, CA",Current Employee - Director,4.0,4.0,3.5,4.0,4.0,3.0,0,2008.0
23071,netflix,"Los Gatos, CA",Current Employee - Director of Security,5.0,5.0,3.5,4.0,5.0,5.0,1,2008.0
23072,netflix,"Los Gatos, CA",Current Employee - Vice President,5.0,5.0,3.5,5.0,4.0,5.0,0,2008.0
23073,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,5.0,5.0,3.5,4.5,4.5,5.0,0,2008.0
23074,netflix,"Los Gatos, CA",Current Employee - Director,5.0,5.0,3.5,4.0,4.5,4.5,1,2008.0
23075,netflix,"Beverly Hills, CA","Current Employee - Don&#039,t Know Yet",5.0,5.0,3.5,5.0,4.5,5.0,1,2008.0
23076,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,4.0,5.0,3.5,4.0,4.5,4.5,0,2008.0
23077,netflix,"Los Gatos, CA",Current Employee - Engineering Director,5.0,4.0,3.5,5.0,4.5,4.0,1,2008.0
23078,netflix,"Los Gatos, CA","Current Employee - Director, UI Engineering",5.0,5.0,3.5,5.0,5.0,5.0,1,2008.0
23079,netflix,"Los Gatos, CA",Current Employee - Director,5.0,5.0,3.5,4.0,3.0,5.0,1,2008.0
23080,netflix,"Los Angeles, CA",Current Employee - Director of Content,5.0,5.0,3.5,4.5,4.5,5.0,1,2008.0
23081,netflix,"San Jose, CA",Current Employee - Product Manager,3.0,4.0,3.5,1.0,2.5,3.0,2,2008.0
23082,netflix,"Los Gatos, CA",Current Employee - Director,5.0,4.5,3.5,4.0,4.0,4.5,0,2008.0
23083,netflix,"Beverly Hills, CA",Current Employee - Vice President,5.0,5.0,3.5,4.0,3.0,5.0,2,2008.0
23084,netflix,"Los Gatos, CA",Former Employee - Product Development,4.0,5.0,3.5,3.5,4.0,4.0,0,2008.0
23085,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,2.0,2.5,3.5,3.0,3.5,2.5,0,2008.0
23086,netflix,"Los Gatos, CA",Current Employee - Chief Talent Officer,5.0,5.0,3.5,4.5,5.0,4.0,3,2008.0
23087,netflix,"Los Gatos, CA",Current Employee - Web QA Manager,5.0,4.5,3.5,5.0,4.5,5.0,1,2008.0
23088,netflix,"Hillsboro, OR",Current Employee - Movie Lover,4.0,3.0,3.5,5.0,5.0,4.5,1,2008.0
23089,netflix,"Hillsboro, OR",Current Employee - Call Center Support Staff,4.0,5.0,3.5,4.5,4.5,4.0,2,2008.0
23090,netflix,"Hillsboro, OR",Former Employee - Support Staff,2.0,5.0,3.5,1.0,4.5,4.0,9,2008.0
23091,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,3.5,4.5,5.0,5.0,7,2008.0
23092,netflix,"Los Gatos, CA",Current Employee - Human Resources,4.0,4.0,3.5,4.5,4.0,5.0,0,2008.0
23093,netflix,"Los Gatos, CA",Former Employee - Anonymous Employee,5.0,5.0,3.5,5.0,5.0,5.0,0,2008.0
23094,netflix,"Los Gatos, CA",Former Employee - Senior Visual Designer,5.0,5.0,3.5,4.5,4.5,4.5,3,2008.0
23095,netflix,"Los Gatos, CA",Current Employee - Anonymous Employee,5.0,4.5,3.5,4.0,5.0,4.0,0,2008.0
23096,netflix,"Los Gatos, CA",Current Employee - Marketing Manager,5.0,4.5,3.5,5.0,5.0,5.0,0,2008.0
23097,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,3.5,5.0,5.0,5.0,0,2008.0
23098,netflix,"Los Gatos, CA","Current Employee - Director, Product Management",5.0,4.5,3.5,4.0,4.5,5.0,11,2008.0
23099,netflix,"Los Gatos, CA",Current Employee - Senior User Interface Engineer,5.0,5.0,3.5,4.0,5.0,5.0,0,2008.0
23100,netflix,"Los Gatos, CA",Current Employee - Senior Software Engineer,5.0,5.0,3.5,5.0,5.0,5.0,0,2008.0
23101,netflix,"London, England (UK)",Current Employee - N/A,5.0,4.0,5.0,4.0,5.0,5.0,0,2018.0
23102,netflix,Madrid (Spain),Current Employee - Line Producer,4.0,2.0,4.0,4.0,4.0,4.0,0,2018.0
23103,netflix,Amsterdam (Netherlands),Former Employee - Customer Service Representative,2.0,4.0,2.0,1.0,2.0,1.0,3,2018.0
23104,netflix,Amsterdam (Netherlands),Former Employee - Csr1,1.0,2.0,1.0,1.0,3.0,1.0,3,2018.0
23105,netflix,Amsterdam (Netherlands),Former Employee - CSR2,1.0,1.0,1.0,1.0,2.0,1.0,5,2018.0
23106,netflix,Amsterdam (Netherlands),Current Employee - Business Analyst,4.0,4.0,3.0,4.0,5.0,4.0,0,2018.0
23107,netflix,Chiang Mai (Thailand),Former Employee - Executive Assistant,2.0,2.0,2.0,3.0,2.0,2.0,0,2018.0
23108,netflix,Amsterdam (Netherlands),Former Employee - Anonymous Employee,3.0,2.0,2.0,3.0,5.0,2.0,13,2018.0
23109,netflix,Amsterdam (Netherlands),Current Employee - Supervisor,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
23110,netflix,Amsterdam (Netherlands),Current Employee - CSR 1,1.0,1.0,2.0,3.0,1.0,1.0,4,2018.0
23111,netflix,Singapore (Singapore),Current Employee - Marketing Manager,5.0,3.0,5.0,5.0,5.0,5.0,3,2017.0
23112,netflix,Berlin (Germany),Former Employee - Software Engineer,3.0,4.0,3.0,4.0,4.0,4.0,0,2017.0
23113,netflix,Singapore (Singapore),Former Employee - Sales Representative,4.0,2.0,4.0,4.0,4.0,4.0,11,2016.0
23114,netflix,Amsterdam (Netherlands),Former Employee - CS Agent,3.0,4.0,4.0,2.0,2.0,3.0,2,2016.0
23115,netflix,Sartrouville (France),Current Employee - Chercheur postdoctoral,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
